Higher Taxon,December 2012,Family,Subfamily
Sauria,Cyrtodactylus jarakensis,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus jarujini,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus jellesmae,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus jeyporensis,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus khasiensis,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus kimberleyensis,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus klugei,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus laevigatus,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus langkawiensis,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus lateralis,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus leegrismeri,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus lekaguli,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus lomyenensis,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus loriae,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus louisiadensis,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus macrotuberculatus,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus majulah,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus malayanus,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus malcolmsmithi,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus mamanwa,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus mandalayensis,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus mansarulus,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus markuscombaii,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus marmoratus,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus martini,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus martinstolli,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus matsuii,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus mcdonaldi,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus medioclivus,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus mimikanus,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus murua,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus nebulosus,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus nepalensis,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus nigriocularis,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus novaeguineae,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus nuaulu,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus oldhami,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus pageli,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus pantiensis,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus papilionoides,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus papuensis,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus paradoxus,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus payacola,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus peguensis,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus philippinicus,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus phongnhakebangensis,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus phuketensis,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus phuquocensis,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus pronarus,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus pseudoquadrivirgatus,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus pubisulcus,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus pulchellus,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus quadrivirgatus,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus ramboda,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus redimiculus,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus robustus,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus roesleri,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus rubidus,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus russelli,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus sadleiri,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus salomonensis,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus semenanjungensis,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus seribuatensis,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus sermowaiensis,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus serratus,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus slowinskii,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus soba,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus spinosus,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus stresemanni,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus subsolanus,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus sumonthai,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus sumuroi,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus surin,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus sworderi,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus takouensis,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus tamaiensis,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus tautbatorum,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus teyniei,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus thirakhupti,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus thochuensis,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus tibetanus,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus tigroides,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus tiomanensis,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus triedrus,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus trilatofasciatus,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus tripartitus,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus tuberculatus,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus variegatus,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus wakeorum,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus wallacei,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus wayakonei,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus wetariensis,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus yakhuna,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus yangbayensis,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus yoshii,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus zhaoermii,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus ziegleri,Gekkonidae,Gekkonidae
Sauria,Cyrtodactylus zugi,Gekkonidae,Gekkonidae
Sauria,Cyrtopodion agamuroides,Gekkonidae,Gekkonidae
Sauria,Cyrtopodion baigii,Gekkonidae,Gekkonidae
Sauria,Cyrtopodion battalense,Gekkonidae,Gekkonidae
Sauria,Cyrtopodion baturense,Gekkonidae,Gekkonidae
Sauria,Cyrtopodion belaense,Gekkonidae,Gekkonidae
Sauria,Cyrtopodion brachykolon,Gekkonidae,Gekkonidae
Sauria,Cyrtopodion brevipes,Gekkonidae,Gekkonidae
Sauria,Cyrtopodion caspium,Gekkonidae,Gekkonidae
Sauria,Cyrtopodion dadunense,Gekkonidae,Gekkonidae
Sauria,Cyrtopodion dattanense,Gekkonidae,Gekkonidae
Sauria,Cyrtopodion elongatum,Gekkonidae,Gekkonidae
Sauria,Cyrtopodion fedtschenkoi,Gekkonidae,Gekkonidae
Sauria,Cyrtopodion fortmunroi,Gekkonidae,Gekkonidae
Sauria,Cyrtopodion gastrophole,Gekkonidae,Gekkonidae
Sauria,Cyrtopodion golubevi,Gekkonidae,Gekkonidae
Sauria,Cyrtopodion himalayanum,Gekkonidae,Gekkonidae
Sauria,Cyrtopodion indusoani,Gekkonidae,Gekkonidae
Sauria,Cyrtopodion kachhense,Gekkonidae,Gekkonidae
Sauria,Cyrtopodion kiabii,Gekkonidae,Gekkonidae
Sauria,Cyrtopodion kirmanense,Gekkonidae,Gekkonidae
Sauria,Cyrtopodion kohsulaimanai,Gekkonidae,Gekkonidae
Sauria,Cyrtopodion lawderanum,Gekkonidae,Gekkonidae
Sauria,Cyrtopodion longipes,Gekkonidae,Gekkonidae
Sauria,Cyrtopodion medogense,Gekkonidae,Gekkonidae
Sauria,Cyrtopodion mintoni,Gekkonidae,Gekkonidae
Sauria,Cyrtopodion montiumsalsorum,Gekkonidae,Gekkonidae
Sauria,Cyrtopodion persepolense,Gekkonidae,Gekkonidae
Sauria,Cyrtopodion potoharense,Gekkonidae,Gekkonidae
Sauria,Cyrtopodion rhodocaudum,Gekkonidae,Gekkonidae
Sauria,Cyrtopodion rohtasfortai,Gekkonidae,Gekkonidae
Sauria,Cyrtopodion scabrum,Gekkonidae,Gekkonidae
Sauria,Cyrtopodion sistanensis,Gekkonidae,Gekkonidae
Sauria,Cyrtopodion stoliczkai,Gekkonidae,Gekkonidae
Sauria,Cyrtopodion turcmenicum,Gekkonidae,Gekkonidae
Sauria,Cyrtopodion voraginosum,Gekkonidae,Gekkonidae
Sauria,Cyrtopodion walli,Gekkonidae,Gekkonidae
Sauria,Cyrtopodion watsoni,Gekkonidae,Gekkonidae
Sauria,Dixonius aaronbaueri,Gekkonidae,Gekkonidae
Sauria,Dixonius hangseesom,Gekkonidae,Gekkonidae
Sauria,Dixonius melanostictus,Gekkonidae,Gekkonidae
Sauria,Dixonius siamensis,Gekkonidae,Gekkonidae
Sauria,Dixonius vietnamensis,Gekkonidae,Gekkonidae
Sauria,Ebenavia inunguis,Gekkonidae,Gekkonidae
Sauria,Ebenavia maintimainty,Gekkonidae,Gekkonidae
Sauria,Elasmodactylus tetensis,Gekkonidae,Gekkonidae
Sauria,Elasmodactylus tuberculosus,Gekkonidae,Gekkonidae
Sauria,Geckolepis maculata,Gekkonidae,Gekkonidae
Sauria,Geckolepis polylepis,Gekkonidae,Gekkonidae
Sauria,Geckolepis typica,Gekkonidae,Gekkonidae
Sauria,Gehyra angusticaudata,Gekkonidae,Gekkonidae
Sauria,Gehyra australis,Gekkonidae,Gekkonidae
Sauria,Gehyra baliola,Gekkonidae,Gekkonidae
Sauria,Gehyra barea,Gekkonidae,Gekkonidae
Sauria,Gehyra borroloola,Gekkonidae,Gekkonidae
Sauria,Gehyra brevipalmata,Gekkonidae,Gekkonidae
Sauria,Gehyra butleri,Gekkonidae,Gekkonidae
Sauria,Gehyra catenata,Gekkonidae,Gekkonidae
Sauria,Gehyra dubia,Gekkonidae,Gekkonidae
Sauria,Gehyra fehlmanni,Gekkonidae,Gekkonidae
Sauria,Gehyra fenestra,Gekkonidae,Gekkonidae
Sauria,Gehyra georgpotthasti,Gekkonidae,Gekkonidae
Sauria,Gehyra interstitialis,Gekkonidae,Gekkonidae
Sauria,Gehyra kimberleyi,Gekkonidae,Gekkonidae
Sauria,Gehyra koira,Gekkonidae,Gekkonidae
Sauria,Gehyra lacerata,Gekkonidae,Gekkonidae
Sauria,Gehyra lampei,Gekkonidae,Gekkonidae
Sauria,Gehyra lazelli,Gekkonidae,Gekkonidae
Sauria,Gehyra leopoldi,Gekkonidae,Gekkonidae
Sauria,Gehyra marginata,Gekkonidae,Gekkonidae
Sauria,Gehyra membranacruralis,Gekkonidae,Gekkonidae
Sauria,Gehyra minuta,Gekkonidae,Gekkonidae
Sauria,Gehyra montium,Gekkonidae,Gekkonidae
Sauria,Gehyra mutilata,Gekkonidae,Gekkonidae
Sauria,Gehyra nana,Gekkonidae,Gekkonidae
Sauria,Gehyra occidentalis,Gekkonidae,Gekkonidae
Sauria,Gehyra oceanica,Gekkonidae,Gekkonidae
Sauria,Gehyra pamela,Gekkonidae,Gekkonidae
Sauria,Gehyra papuana,Gekkonidae,Gekkonidae
Sauria,Gehyra pilbara,Gekkonidae,Gekkonidae
Sauria,Gehyra punctata,Gekkonidae,Gekkonidae
Sauria,Gehyra purpurascens,Gekkonidae,Gekkonidae
Sauria,Gehyra robusta,Gekkonidae,Gekkonidae
Sauria,Gehyra variegata,Gekkonidae,Gekkonidae
Sauria,Gehyra vorax,Gekkonidae,Gekkonidae
Sauria,Gehyra xenopus,Gekkonidae,Gekkonidae
Sauria,Gekko albofasciolatus,Gekkonidae,Gekkonidae
Sauria,Gekko athymus,Gekkonidae,Gekkonidae
Sauria,Gekko auriverrucosus,Gekkonidae,Gekkonidae
Sauria,Gekko badenii,Gekkonidae,Gekkonidae
Sauria,Gekko canaensis,Gekkonidae,Gekkonidae
Sauria,Gekko canhi,Gekkonidae,Gekkonidae
Sauria,Gekko carusadensis,Gekkonidae,Gekkonidae
Sauria,Gekko chinensis,Gekkonidae,Gekkonidae
Sauria,Gekko coi,Gekkonidae,Gekkonidae
Sauria,Gekko crombota,Gekkonidae,Gekkonidae
Sauria,Gekko ernstkelleri,Gekkonidae,Gekkonidae
Sauria,Gekko gecko,Gekkonidae,Gekkonidae
Sauria,Gekko gigante,Gekkonidae,Gekkonidae
Sauria,Gekko grossmanni,Gekkonidae,Gekkonidae
Sauria,Gekko hokouensis,Gekkonidae,Gekkonidae
Sauria,Gekko japonicus,Gekkonidae,Gekkonidae
Sauria,Gekko kikuchii,Gekkonidae,Gekkonidae
Sauria,Gekko lauhachindai,Gekkonidae,Gekkonidae
Sauria,Gekko melli,Gekkonidae,Gekkonidae
Sauria,Gekko mindorensis,Gekkonidae,Gekkonidae
Sauria,Gekko monarchus,Gekkonidae,Gekkonidae
Sauria,Gekko nutaphandi,Gekkonidae,Gekkonidae
Sauria,Gekko palawanensis,Gekkonidae,Gekkonidae
Sauria,Gekko palmatus,Gekkonidae,Gekkonidae
Sauria,Gekko petricolus,Gekkonidae,Gekkonidae
Sauria,Gekko porosus,Gekkonidae,Gekkonidae
Sauria,Gekko reevesii,Gekkonidae,Gekkonidae
Sauria,Gekko romblon,Gekkonidae,Gekkonidae
Sauria,Gekko rossi,Gekkonidae,Gekkonidae
Sauria,Gekko russelltraini,Gekkonidae,Gekkonidae
Sauria,Gekko scabridus,Gekkonidae,Gekkonidae
Sauria,Gekko scientiadventura,Gekkonidae,Gekkonidae
Sauria,Gekko shibatai,Gekkonidae,Gekkonidae
Sauria,Gekko siamensis,Gekkonidae,Gekkonidae
Sauria,Gekko similignum,Gekkonidae,Gekkonidae
Sauria,Gekko smithii,Gekkonidae,Gekkonidae
Sauria,Gekko subpalmatus,Gekkonidae,Gekkonidae
Sauria,Gekko swinhonis,Gekkonidae,Gekkonidae
Sauria,Gekko taibaiensis,Gekkonidae,Gekkonidae
Sauria,Gekko takouensis,Gekkonidae,Gekkonidae
Sauria,Gekko tawaensis,Gekkonidae,Gekkonidae
Sauria,Gekko taylori,Gekkonidae,Gekkonidae
Sauria,Gekko truongi,Gekkonidae,Gekkonidae
Sauria,Gekko verreauxi,Gekkonidae,Gekkonidae
Sauria,Gekko vertebralis,Gekkonidae,Gekkonidae
Sauria,Gekko vietnamensis,Gekkonidae,Gekkonidae
Sauria,Gekko vittatus,Gekkonidae,Gekkonidae
Sauria,Gekko wenxianensis,Gekkonidae,Gekkonidae
Sauria,Gekko yakuensis,Gekkonidae,Gekkonidae
Sauria,Goggia braacki,Gekkonidae,Gekkonidae
Sauria,Goggia essexi,Gekkonidae,Gekkonidae
Sauria,Goggia gemmula,Gekkonidae,Gekkonidae
Sauria,Goggia hewitti,Gekkonidae,Gekkonidae
Sauria,Goggia hexapora,Gekkonidae,Gekkonidae
Sauria,Goggia lineata,Gekkonidae,Gekkonidae
Sauria,Goggia microlepidota,Gekkonidae,Gekkonidae
Sauria,Goggia rupicola,Gekkonidae,Gekkonidae
Sauria,Hemidactylus aaronbaueri,Gekkonidae,Gekkonidae
Sauria,Hemidactylus agrius,Gekkonidae,Gekkonidae
Sauria,Hemidactylus albituberculatus,Gekkonidae,Gekkonidae
Sauria,Hemidactylus albivertebralis,Gekkonidae,Gekkonidae
Sauria,Hemidactylus albofasciatus,Gekkonidae,Gekkonidae
Sauria,Hemidactylus albopunctatus,Gekkonidae,Gekkonidae
Sauria,Hemidactylus alkiyumii,Gekkonidae,Gekkonidae
Sauria,Hemidactylus anamallensis,Gekkonidae,Gekkonidae
Sauria,Hemidactylus angulatus,Gekkonidae,Gekkonidae
Sauria,Hemidactylus ansorgii,Gekkonidae,Gekkonidae
Sauria,Hemidactylus aporus,Gekkonidae,Gekkonidae
Sauria,Hemidactylus aquilonius,Gekkonidae,Gekkonidae
Sauria,Hemidactylus arnoldi,Gekkonidae,Gekkonidae
Sauria,Hemidactylus barbierii,Gekkonidae,Gekkonidae
Sauria,Hemidactylus barodanus,Gekkonidae,Gekkonidae
Sauria,Hemidactylus bavazzanoi,Gekkonidae,Gekkonidae
Sauria,Hemidactylus bayonii,Gekkonidae,Gekkonidae
Sauria,Hemidactylus beninensis,Gekkonidae,Gekkonidae
Sauria,Hemidactylus bouvieri,Gekkonidae,Gekkonidae
Sauria,Hemidactylus bowringii,Gekkonidae,Gekkonidae
Sauria,Hemidactylus brasilianus,Gekkonidae,Gekkonidae
Sauria,Hemidactylus brookii,Gekkonidae,Gekkonidae
Sauria,Hemidactylus citernii,Gekkonidae,Gekkonidae
Sauria,Hemidactylus craspedotus,Gekkonidae,Gekkonidae
Sauria,Hemidactylus curlei,Gekkonidae,Gekkonidae
Sauria,Hemidactylus dawudazraqi,Gekkonidae,Gekkonidae
Sauria,Hemidactylus depressus,Gekkonidae,Gekkonidae
Sauria,Hemidactylus dracaenacolus,Gekkonidae,Gekkonidae
Sauria,Hemidactylus echinus,Gekkonidae,Gekkonidae
Sauria,Hemidactylus endophis,Gekkonidae,Gekkonidae
Sauria,Hemidactylus fasciatus,Gekkonidae,Gekkonidae
Sauria,Hemidactylus festivus,Gekkonidae,Gekkonidae
Sauria,Hemidactylus flaviviridis,Gekkonidae,Gekkonidae
Sauria,Hemidactylus forbesii,Gekkonidae,Gekkonidae
Sauria,Hemidactylus foudaii,Gekkonidae,Gekkonidae
Sauria,Hemidactylus frenatus,Gekkonidae,Gekkonidae
Sauria,Hemidactylus funaiolii,Gekkonidae,Gekkonidae
Sauria,Hemidactylus garnotii,Gekkonidae,Gekkonidae
Sauria,Hemidactylus giganteus,Gekkonidae,Gekkonidae
Sauria,Hemidactylus gleadowi,Gekkonidae,Gekkonidae
Sauria,Hemidactylus gracilis,Gekkonidae,Gekkonidae
Sauria,Hemidactylus granchii,Gekkonidae,Gekkonidae
Sauria,Hemidactylus graniticolus,Gekkonidae,Gekkonidae
Sauria,Hemidactylus granti,Gekkonidae,Gekkonidae
Sauria,Hemidactylus greeffii,Gekkonidae,Gekkonidae
Sauria,Hemidactylus gujaratensis,Gekkonidae,Gekkonidae
Sauria,Hemidactylus haitianus,Gekkonidae,Gekkonidae
Sauria,Hemidactylus hajarensis,Gekkonidae,Gekkonidae
Sauria,Hemidactylus homoeolepis,Gekkonidae,Gekkonidae
Sauria,Hemidactylus hunae,Gekkonidae,Gekkonidae
Sauria,Hemidactylus imbricatus,Gekkonidae,Gekkonidae
Sauria,Hemidactylus inexpectatus,Gekkonidae,Gekkonidae
Sauria,Hemidactylus inintellectus,Gekkonidae,Gekkonidae
Sauria,Hemidactylus isolepis,Gekkonidae,Gekkonidae
Sauria,Hemidactylus jubensis,Gekkonidae,Gekkonidae
Sauria,Hemidactylus jumailiae,Gekkonidae,Gekkonidae
Sauria,Hemidactylus kamdemtohami,Gekkonidae,Gekkonidae
Sauria,Hemidactylus karenorum,Gekkonidae,Gekkonidae
Sauria,Hemidactylus klauberi,Gekkonidae,Gekkonidae
Sauria,Hemidactylus kundaensis,Gekkonidae,Gekkonidae
Sauria,Hemidactylus kushmorensis,Gekkonidae,Gekkonidae
Sauria,Hemidactylus laevis,Gekkonidae,Gekkonidae
Sauria,Hemidactylus lamaensis,Gekkonidae,Gekkonidae
Sauria,Hemidactylus lankae,Gekkonidae,Gekkonidae
Sauria,Hemidactylus laticaudatus,Gekkonidae,Gekkonidae
Sauria,Hemidactylus lavadeserticus,Gekkonidae,Gekkonidae
Sauria,Hemidactylus lemurinus,Gekkonidae,Gekkonidae
Sauria,Hemidactylus leschenaultii,Gekkonidae,Gekkonidae
Sauria,Hemidactylus longicephalus,Gekkonidae,Gekkonidae
Sauria,Hemidactylus lopezjuradoi,Gekkonidae,Gekkonidae
Sauria,Hemidactylus luqueorum,Gekkonidae,Gekkonidae
Sauria,Hemidactylus mabouia,Gekkonidae,Gekkonidae
Sauria,Hemidactylus macropholis,Gekkonidae,Gekkonidae
Sauria,Hemidactylus maculatus,Gekkonidae,Gekkonidae
Sauria,Hemidactylus makolowodei,Gekkonidae,Gekkonidae
Sauria,Hemidactylus masirahensis,Gekkonidae,Gekkonidae
Sauria,Hemidactylus matschiei,Gekkonidae,Gekkonidae
Sauria,Hemidactylus megalops,Gekkonidae,Gekkonidae
Sauria,Hemidactylus mercatorius,Gekkonidae,Gekkonidae
Sauria,Hemidactylus mindiae,Gekkonidae,Gekkonidae
Sauria,Hemidactylus modestus,Gekkonidae,Gekkonidae
Sauria,Hemidactylus muriceus,Gekkonidae,Gekkonidae
Sauria,Hemidactylus newtoni,Gekkonidae,Gekkonidae
Sauria,Hemidactylus ophiolepis,Gekkonidae,Gekkonidae
Sauria,Hemidactylus ophiolepoides,Gekkonidae,Gekkonidae
Sauria,Hemidactylus oxyrhinus,Gekkonidae,Gekkonidae
Sauria,Hemidactylus palaichthus,Gekkonidae,Gekkonidae
Sauria,Hemidactylus parvimaculatus,Gekkonidae,Gekkonidae
Sauria,Hemidactylus paucituberculatus,Gekkonidae,Gekkonidae
Sauria,Hemidactylus persicus,Gekkonidae,Gekkonidae
Sauria,Hemidactylus platycephalus,Gekkonidae,Gekkonidae
Sauria,Hemidactylus platyurus,Gekkonidae,Gekkonidae
Sauria,Hemidactylus prashadi,Gekkonidae,Gekkonidae
Sauria,Hemidactylus principensis,Gekkonidae,Gekkonidae
Sauria,Hemidactylus pseudomuriceus,Gekkonidae,Gekkonidae
Sauria,Hemidactylus puccionii,Gekkonidae,Gekkonidae
Sauria,Hemidactylus pumilio,Gekkonidae,Gekkonidae
Sauria,Hemidactylus reticulatus,Gekkonidae,Gekkonidae
Sauria,Hemidactylus richardsonii,Gekkonidae,Gekkonidae
Sauria,Hemidactylus robustus,Gekkonidae,Gekkonidae
Sauria,Hemidactylus romeshkanicus,Gekkonidae,Gekkonidae
Sauria,Hemidactylus ruspolii,Gekkonidae,Gekkonidae
Sauria,Hemidactylus saba,Gekkonidae,Gekkonidae
Sauria,Hemidactylus sataraensis,Gekkonidae,Gekkonidae
Sauria,Hemidactylus scabriceps,Gekkonidae,Gekkonidae
Sauria,Hemidactylus shihraensis,Gekkonidae,Gekkonidae
Sauria,Hemidactylus sinaitus,Gekkonidae,Gekkonidae
Sauria,Hemidactylus smithi,Gekkonidae,Gekkonidae
Sauria,Hemidactylus somalicus,Gekkonidae,Gekkonidae
Sauria,Hemidactylus squamulatus,Gekkonidae,Gekkonidae
Sauria,Hemidactylus stejnegeri,Gekkonidae,Gekkonidae
Sauria,Hemidactylus subtriedrus,Gekkonidae,Gekkonidae
Sauria,Hemidactylus tanganicus,Gekkonidae,Gekkonidae
Sauria,Hemidactylus tasmani,Gekkonidae,Gekkonidae
Sauria,Hemidactylus taylori,Gekkonidae,Gekkonidae
Sauria,Hemidactylus tenkatei,Gekkonidae,Gekkonidae
Sauria,Hemidactylus thayene,Gekkonidae,Gekkonidae
Sauria,Hemidactylus treutleri,Gekkonidae,Gekkonidae
Sauria,Hemidactylus triedrus,Gekkonidae,Gekkonidae
Sauria,Hemidactylus tropidolepis,Gekkonidae,Gekkonidae
Sauria,Hemidactylus turcicus,Gekkonidae,Gekkonidae
Sauria,Hemidactylus vietnamensis,Gekkonidae,Gekkonidae
Sauria,Hemidactylus yerburii,Gekkonidae,Gekkonidae
Sauria,Hemiphyllodactylus aurantiacus,Gekkonidae,Gekkonidae
Sauria,Hemiphyllodactylus ganoklonis,Gekkonidae,Gekkonidae
Sauria,Hemiphyllodactylus harterti,Gekkonidae,Gekkonidae
Sauria,Hemiphyllodactylus insularis,Gekkonidae,Gekkonidae
Sauria,Hemiphyllodactylus larutensis,Gekkonidae,Gekkonidae
Sauria,Hemiphyllodactylus margarethae,Gekkonidae,Gekkonidae
Sauria,Hemiphyllodactylus titiwangsaensis,Gekkonidae,Gekkonidae
Sauria,Hemiphyllodactylus typus,Gekkonidae,Gekkonidae
Sauria,Hemiphyllodactylus yunnanensis,Gekkonidae,Gekkonidae
Sauria,Heteronotia binoei,Gekkonidae,Gekkonidae
Sauria,Heteronotia planiceps,Gekkonidae,Gekkonidae
Sauria,Heteronotia spelea,Gekkonidae,Gekkonidae
Sauria,Homopholis fasciata,Gekkonidae,Gekkonidae
Sauria,Homopholis mulleri,Gekkonidae,Gekkonidae
Sauria,Homopholis walbergii,Gekkonidae,Gekkonidae
Sauria,Lepidodactylus aureolineatus,Gekkonidae,Gekkonidae
Sauria,Lepidodactylus balioburius,Gekkonidae,Gekkonidae
Sauria,Lepidodactylus browni,Gekkonidae,Gekkonidae
Sauria,Lepidodactylus buleli,Gekkonidae,Gekkonidae
Sauria,Lepidodactylus christiani,Gekkonidae,Gekkonidae
Sauria,Lepidodactylus euaensis,Gekkonidae,Gekkonidae
Sauria,Lepidodactylus flaviocularis,Gekkonidae,Gekkonidae
Sauria,Lepidodactylus gardineri,Gekkonidae,Gekkonidae
Sauria,Lepidodactylus guppyi,Gekkonidae,Gekkonidae
Sauria,Lepidodactylus herrei,Gekkonidae,Gekkonidae
Sauria,Lepidodactylus intermedius,Gekkonidae,Gekkonidae
Sauria,Lepidodactylus listeri,Gekkonidae,Gekkonidae
Sauria,Lepidodactylus lombocensis,Gekkonidae,Gekkonidae
Sauria,Lepidodactylus lugubris,Gekkonidae,Gekkonidae
Sauria,Lepidodactylus magnus,Gekkonidae,Gekkonidae
Sauria,Lepidodactylus manni,Gekkonidae,Gekkonidae
Sauria,Lepidodactylus moestus,Gekkonidae,Gekkonidae
Sauria,Lepidodactylus mutahi,Gekkonidae,Gekkonidae
Sauria,Lepidodactylus novaeguineae,Gekkonidae,Gekkonidae
Sauria,Lepidodactylus oligoporus,Gekkonidae,Gekkonidae
Sauria,Lepidodactylus oortii,Gekkonidae,Gekkonidae
Sauria,Lepidodactylus orientalis,Gekkonidae,Gekkonidae
Sauria,Lepidodactylus paurolepis,Gekkonidae,Gekkonidae
Sauria,Lepidodactylus planicaudus,Gekkonidae,Gekkonidae
Sauria,Lepidodactylus pulcher,Gekkonidae,Gekkonidae
Sauria,Lepidodactylus pumilus,Gekkonidae,Gekkonidae
Sauria,Lepidodactylus pusillus,Gekkonidae,Gekkonidae
Sauria,Lepidodactylus ranauensis,Gekkonidae,Gekkonidae
Sauria,Lepidodactylus shebae,Gekkonidae,Gekkonidae
Sauria,Lepidodactylus tepukapili,Gekkonidae,Gekkonidae
Sauria,Lepidodactylus vanuatuensis,Gekkonidae,Gekkonidae
Sauria,Lepidodactylus woodfordi,Gekkonidae,Gekkonidae
Sauria,Lepidodactylus yami,Gekkonidae,Gekkonidae
Sauria,Luperosaurus angliit,Gekkonidae,Gekkonidae
Sauria,Luperosaurus brooksii,Gekkonidae,Gekkonidae
Sauria,Luperosaurus browni,Gekkonidae,Gekkonidae
Sauria,Luperosaurus corfieldi,Gekkonidae,Gekkonidae
